view_id,physical_packet_uid,capture_uid,capture_packet_index,reference_id,ota_path,reference_path,adc_phase_2m,lowrate_phase_1m,combined_decimation_phase_2m,timing_offset_samples_1m,input_sample_rate_hz,input_samples,target_sample_rate_hz,target_samples,split_group
exp0_000012_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000012,exp000_sess000_run000,12,12,ota/exp0_000012_rxg20_1_fulltrim.cfile,reference/signalout_000012_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000012
exp0_000012_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000012,exp000_sess000_run000,12,12,ota/exp0_000012_rxg20_1_fulltrim.cfile,reference/signalout_000012_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000012
exp0_000012_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000012,exp000_sess000_run000,12,12,ota/exp0_000012_rxg20_1_fulltrim.cfile,reference/signalout_000012_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000012
exp0_000012_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000012,exp000_sess000_run000,12,12,ota/exp0_000012_rxg20_1_fulltrim.cfile,reference/signalout_000012_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000012
exp0_000013_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000013,exp000_sess000_run000,13,13,ota/exp0_000013_rxg20_0_fulltrim.cfile,reference/signalout_000013_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000013
exp0_000013_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000013,exp000_sess000_run000,13,13,ota/exp0_000013_rxg20_0_fulltrim.cfile,reference/signalout_000013_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000013
exp0_000013_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000013,exp000_sess000_run000,13,13,ota/exp0_000013_rxg20_0_fulltrim.cfile,reference/signalout_000013_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000013
exp0_000013_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000013,exp000_sess000_run000,13,13,ota/exp0_000013_rxg20_0_fulltrim.cfile,reference/signalout_000013_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000013
exp0_000013_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000013,exp000_sess000_run000,13,13,ota/exp0_000013_rxg20_1_fulltrim.cfile,reference/signalout_000013_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000013
exp0_000013_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000013,exp000_sess000_run000,13,13,ota/exp0_000013_rxg20_1_fulltrim.cfile,reference/signalout_000013_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000013
exp0_000013_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000013,exp000_sess000_run000,13,13,ota/exp0_000013_rxg20_1_fulltrim.cfile,reference/signalout_000013_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000013
exp0_000013_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000013,exp000_sess000_run000,13,13,ota/exp0_000013_rxg20_1_fulltrim.cfile,reference/signalout_000013_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000013
exp0_000014_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000014,exp000_sess000_run000,14,14,ota/exp0_000014_rxg20_0_fulltrim.cfile,reference/signalout_000014_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000014
exp0_000014_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000014,exp000_sess000_run000,14,14,ota/exp0_000014_rxg20_0_fulltrim.cfile,reference/signalout_000014_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000014
exp0_000014_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000014,exp000_sess000_run000,14,14,ota/exp0_000014_rxg20_0_fulltrim.cfile,reference/signalout_000014_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000014
exp0_000014_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000014,exp000_sess000_run000,14,14,ota/exp0_000014_rxg20_0_fulltrim.cfile,reference/signalout_000014_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000014
exp0_000014_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000014,exp000_sess000_run000,14,14,ota/exp0_000014_rxg20_1_fulltrim.cfile,reference/signalout_000014_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000014
exp0_000014_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000014,exp000_sess000_run000,14,14,ota/exp0_000014_rxg20_1_fulltrim.cfile,reference/signalout_000014_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000014
exp0_000014_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000014,exp000_sess000_run000,14,14,ota/exp0_000014_rxg20_1_fulltrim.cfile,reference/signalout_000014_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000014
exp0_000014_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000014,exp000_sess000_run000,14,14,ota/exp0_000014_rxg20_1_fulltrim.cfile,reference/signalout_000014_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000014
exp0_000015_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000015,exp000_sess000_run000,15,15,ota/exp0_000015_rxg20_0_fulltrim.cfile,reference/signalout_000015_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000015
exp0_000015_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000015,exp000_sess000_run000,15,15,ota/exp0_000015_rxg20_0_fulltrim.cfile,reference/signalout_000015_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000015
exp0_000015_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000015,exp000_sess000_run000,15,15,ota/exp0_000015_rxg20_0_fulltrim.cfile,reference/signalout_000015_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000015
exp0_000015_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000015,exp000_sess000_run000,15,15,ota/exp0_000015_rxg20_0_fulltrim.cfile,reference/signalout_000015_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000015
exp0_000015_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000015,exp000_sess000_run000,15,15,ota/exp0_000015_rxg20_1_fulltrim.cfile,reference/signalout_000015_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000015
exp0_000015_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000015,exp000_sess000_run000,15,15,ota/exp0_000015_rxg20_1_fulltrim.cfile,reference/signalout_000015_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000015
exp0_000015_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000015,exp000_sess000_run000,15,15,ota/exp0_000015_rxg20_1_fulltrim.cfile,reference/signalout_000015_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000015
exp0_000015_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000015,exp000_sess000_run000,15,15,ota/exp0_000015_rxg20_1_fulltrim.cfile,reference/signalout_000015_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000015
exp0_000016_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000016,exp000_sess000_run000,16,16,ota/exp0_000016_rxg20_0_fulltrim.cfile,reference/signalout_000016_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000016
exp0_000016_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000016,exp000_sess000_run000,16,16,ota/exp0_000016_rxg20_0_fulltrim.cfile,reference/signalout_000016_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000016
exp0_000016_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000016,exp000_sess000_run000,16,16,ota/exp0_000016_rxg20_0_fulltrim.cfile,reference/signalout_000016_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000016
exp0_000016_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000016,exp000_sess000_run000,16,16,ota/exp0_000016_rxg20_0_fulltrim.cfile,reference/signalout_000016_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000016
exp0_000016_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000016,exp000_sess000_run000,16,16,ota/exp0_000016_rxg20_1_fulltrim.cfile,reference/signalout_000016_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000016
exp0_000016_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000016,exp000_sess000_run000,16,16,ota/exp0_000016_rxg20_1_fulltrim.cfile,reference/signalout_000016_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000016
exp0_000016_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000016,exp000_sess000_run000,16,16,ota/exp0_000016_rxg20_1_fulltrim.cfile,reference/signalout_000016_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000016
exp0_000016_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000016,exp000_sess000_run000,16,16,ota/exp0_000016_rxg20_1_fulltrim.cfile,reference/signalout_000016_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000016
exp0_000017_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000017,exp000_sess000_run000,17,17,ota/exp0_000017_rxg20_0_fulltrim.cfile,reference/signalout_000017_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000017
exp0_000017_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000017,exp000_sess000_run000,17,17,ota/exp0_000017_rxg20_0_fulltrim.cfile,reference/signalout_000017_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000017
exp0_000017_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000017,exp000_sess000_run000,17,17,ota/exp0_000017_rxg20_0_fulltrim.cfile,reference/signalout_000017_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000017
exp0_000017_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000017,exp000_sess000_run000,17,17,ota/exp0_000017_rxg20_0_fulltrim.cfile,reference/signalout_000017_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000017
exp0_000017_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000017,exp000_sess000_run000,17,17,ota/exp0_000017_rxg20_1_fulltrim.cfile,reference/signalout_000017_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000017
exp0_000017_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000017,exp000_sess000_run000,17,17,ota/exp0_000017_rxg20_1_fulltrim.cfile,reference/signalout_000017_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000017
exp0_000017_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000017,exp000_sess000_run000,17,17,ota/exp0_000017_rxg20_1_fulltrim.cfile,reference/signalout_000017_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000017
exp0_000017_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000017,exp000_sess000_run000,17,17,ota/exp0_000017_rxg20_1_fulltrim.cfile,reference/signalout_000017_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000017
exp0_000018_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000018,exp000_sess000_run000,18,18,ota/exp0_000018_rxg20_0_fulltrim.cfile,reference/signalout_000018_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000018
exp0_000018_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000018,exp000_sess000_run000,18,18,ota/exp0_000018_rxg20_0_fulltrim.cfile,reference/signalout_000018_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000018
exp0_000018_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000018,exp000_sess000_run000,18,18,ota/exp0_000018_rxg20_0_fulltrim.cfile,reference/signalout_000018_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000018
exp0_000018_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000018,exp000_sess000_run000,18,18,ota/exp0_000018_rxg20_0_fulltrim.cfile,reference/signalout_000018_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000018
exp0_000018_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000018,exp000_sess000_run000,18,18,ota/exp0_000018_rxg20_1_fulltrim.cfile,reference/signalout_000018_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000018
exp0_000018_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000018,exp000_sess000_run000,18,18,ota/exp0_000018_rxg20_1_fulltrim.cfile,reference/signalout_000018_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000018
exp0_000018_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000018,exp000_sess000_run000,18,18,ota/exp0_000018_rxg20_1_fulltrim.cfile,reference/signalout_000018_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000018
exp0_000018_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000018,exp000_sess000_run000,18,18,ota/exp0_000018_rxg20_1_fulltrim.cfile,reference/signalout_000018_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000018
exp0_000019_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000019,exp000_sess000_run000,19,19,ota/exp0_000019_rxg20_0_fulltrim.cfile,reference/signalout_000019_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000019
exp0_000019_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000019,exp000_sess000_run000,19,19,ota/exp0_000019_rxg20_0_fulltrim.cfile,reference/signalout_000019_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000019
exp0_000019_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000019,exp000_sess000_run000,19,19,ota/exp0_000019_rxg20_0_fulltrim.cfile,reference/signalout_000019_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000019
exp0_000019_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000019,exp000_sess000_run000,19,19,ota/exp0_000019_rxg20_0_fulltrim.cfile,reference/signalout_000019_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000019
exp0_000019_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000019,exp000_sess000_run000,19,19,ota/exp0_000019_rxg20_1_fulltrim.cfile,reference/signalout_000019_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000019
exp0_000019_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000019,exp000_sess000_run000,19,19,ota/exp0_000019_rxg20_1_fulltrim.cfile,reference/signalout_000019_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000019
exp0_000019_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000019,exp000_sess000_run000,19,19,ota/exp0_000019_rxg20_1_fulltrim.cfile,reference/signalout_000019_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000019
exp0_000019_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000019,exp000_sess000_run000,19,19,ota/exp0_000019_rxg20_1_fulltrim.cfile,reference/signalout_000019_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000019
exp0_000020_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000020,exp000_sess000_run000,20,20,ota/exp0_000020_rxg20_0_fulltrim.cfile,reference/signalout_000020_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000020
exp0_000020_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000020,exp000_sess000_run000,20,20,ota/exp0_000020_rxg20_0_fulltrim.cfile,reference/signalout_000020_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000020
exp0_000020_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000020,exp000_sess000_run000,20,20,ota/exp0_000020_rxg20_0_fulltrim.cfile,reference/signalout_000020_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000020
exp0_000020_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000020,exp000_sess000_run000,20,20,ota/exp0_000020_rxg20_0_fulltrim.cfile,reference/signalout_000020_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000020
exp0_000020_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000020,exp000_sess000_run000,20,20,ota/exp0_000020_rxg20_1_fulltrim.cfile,reference/signalout_000020_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000020
exp0_000020_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000020,exp000_sess000_run000,20,20,ota/exp0_000020_rxg20_1_fulltrim.cfile,reference/signalout_000020_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000020
exp0_000020_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000020,exp000_sess000_run000,20,20,ota/exp0_000020_rxg20_1_fulltrim.cfile,reference/signalout_000020_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000020
exp0_000020_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000020,exp000_sess000_run000,20,20,ota/exp0_000020_rxg20_1_fulltrim.cfile,reference/signalout_000020_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000020
exp0_000021_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000021,exp000_sess000_run000,21,21,ota/exp0_000021_rxg20_0_fulltrim.cfile,reference/signalout_000021_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000021
exp0_000021_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000021,exp000_sess000_run000,21,21,ota/exp0_000021_rxg20_0_fulltrim.cfile,reference/signalout_000021_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000021
exp0_000021_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000021,exp000_sess000_run000,21,21,ota/exp0_000021_rxg20_0_fulltrim.cfile,reference/signalout_000021_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000021
exp0_000021_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000021,exp000_sess000_run000,21,21,ota/exp0_000021_rxg20_0_fulltrim.cfile,reference/signalout_000021_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000021
exp0_000021_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000021,exp000_sess000_run000,21,21,ota/exp0_000021_rxg20_1_fulltrim.cfile,reference/signalout_000021_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000021
exp0_000021_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000021,exp000_sess000_run000,21,21,ota/exp0_000021_rxg20_1_fulltrim.cfile,reference/signalout_000021_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000021
exp0_000021_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000021,exp000_sess000_run000,21,21,ota/exp0_000021_rxg20_1_fulltrim.cfile,reference/signalout_000021_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000021
exp0_000021_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000021,exp000_sess000_run000,21,21,ota/exp0_000021_rxg20_1_fulltrim.cfile,reference/signalout_000021_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000021
exp0_000022_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000022,exp000_sess000_run000,22,22,ota/exp0_000022_rxg20_0_fulltrim.cfile,reference/signalout_000022_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000022
exp0_000022_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000022,exp000_sess000_run000,22,22,ota/exp0_000022_rxg20_0_fulltrim.cfile,reference/signalout_000022_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000022
exp0_000022_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000022,exp000_sess000_run000,22,22,ota/exp0_000022_rxg20_0_fulltrim.cfile,reference/signalout_000022_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000022
exp0_000022_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000022,exp000_sess000_run000,22,22,ota/exp0_000022_rxg20_0_fulltrim.cfile,reference/signalout_000022_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000022
exp0_000022_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000022,exp000_sess000_run000,22,22,ota/exp0_000022_rxg20_1_fulltrim.cfile,reference/signalout_000022_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000022
exp0_000022_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000022,exp000_sess000_run000,22,22,ota/exp0_000022_rxg20_1_fulltrim.cfile,reference/signalout_000022_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000022
